tenant_id,part_number,catalog_type,metric_type,year,month,quantity,source_sheet
videndum,ABTR-701,,order_intake,2025,7,3,Order intake
videndum,ABTR-701,,order_intake,2022,,5,Order intake
videndum,ABTR-701,,order_intake,2023,,49,Order intake
videndum,ABTR-701,,order_intake,2024,,63,Order intake
videndum,ABTR-701,,order_intake,2025,1,2,Order intake
videndum,ABTR-701,,order_intake,2025,2,6,Order intake
videndum,ABTR-701,,order_intake,2025,3,1,Order intake
videndum,ABTR-701,,order_intake,2025,4,2,Order intake
videndum,ABTR-701,,order_intake,2025,5,31,Order intake
videndum,ABTR-701,,order_intake,2025,6,1,Order intake
videndum,ABTR-701,,order_intake,2025,7,4,Order intake
videndum,ABTR-701,,order_intake,2025,8,4,Order intake
videndum,ABTR-701,,order_intake,2025,9,1,Order intake
videndum,ABU005-16101,,order_intake,2024,,1,Order intake
videndum,ABU005-16201,,order_intake,2022,,1,Order intake
videndum,ABU005-16201,,order_intake,2024,,1,Order intake
videndum,ABU005-16301,,order_intake,2020,,1,Order intake
videndum,ABU005-16301,,order_intake,2021,,1,Order intake
videndum,ABU005-16301,,order_intake,2025,6,4,Order intake
videndum,ABU005-16401,,order_intake,2023,,1,Order intake
videndum,ABU005-16501,,order_intake,2021,,1,Order intake
videndum,ABU005-16501,,order_intake,2024,,2,Order intake
videndum,ABU005-16701,,order_intake,2020,,1,Order intake
videndum,ABU005-16801,,order_intake,2024,,1,Order intake
videndum,ABU005-17001,,order_intake,2020,,1,Order intake
videndum,ABU005-17001,,order_intake,2021,,3,Order intake
videndum,ABU005-17001,,order_intake,2022,,1,Order intake
videndum,ABUSB-BLUE01,,order_intake,2020,,-1,Order intake
videndum,ABUSB-BLUE01,,order_intake,2021,,5,Order intake
videndum,ABUSB-BLUE01,,order_intake,2024,,1,Order intake
videndum,ABUSB-BLUE01,,order_intake,2020,,49,Order intake
videndum,ABUSB-BLUE01,,order_intake,2021,,84,Order intake
videndum,ABUSB-BLUE01,,order_intake,2022,,32,Order intake
videndum,ABUSB-BLUE01,,order_intake,2023,,22,Order intake
videndum,ABUSB-GREEN01,,order_intake,2020,,-5,Order intake
videndum,ABUSB-GREEN01,,order_intake,2021,,-1,Order intake
videndum,ABUSB-GREEN01,,order_intake,2024,,-1,Order intake
videndum,ABUSB-GREEN01,,order_intake,2020,,498,Order intake
videndum,ABUSB-GREEN01,,order_intake,2021,,5,Order intake
videndum,ABUSB-GREEN01,,order_intake,2022,,21,Order intake
videndum,ABUSB-GREEN01,,order_intake,2023,,5,Order intake
videndum,ABUSB-GREEN01,,order_intake,2024,,10,Order intake
videndum,ABUSB-GREEN01,,order_intake,2025,1,-2,Order intake
videndum,ABUSB-RED01,,order_intake,2020,,-3,Order intake
videndum,ABUSB-RED01,,order_intake,2021,,-3,Order intake
videndum,ABUSB-RED01,,order_intake,2022,,-4,Order intake
videndum,ABUSB-RED01,,order_intake,2020,,41,Order intake
videndum,ABUSB-RED01,,order_intake,2021,,38,Order intake
videndum,ABUSB-RED01,,order_intake,2022,,29,Order intake
videndum,ABUSB-RED01,,order_intake,2023,,14,Order intake
videndum,ABUSB-RED01,,order_intake,2024,,-1,Order intake
videndum,ABV3852-000301,,order_intake,2020,,23,Order intake
videndum,ABV3852-000301,,order_intake,2021,,44,Order intake
videndum,ABV3852-000301,,order_intake,2022,,34,Order intake
videndum,ABV3852-000301,,order_intake,2023,,48,Order intake
videndum,ABV3852-000301,,order_intake,2024,,6,Order intake
videndum,ABV3852-000301,,order_intake,2025,4,7,Order intake
videndum,ABV3852-000301,,order_intake,2025,5,3,Order intake
videndum,ABV3852-000301,,order_intake,2025,6,5,Order intake
videndum,ABV3852-000301,,order_intake,2025,7,1,Order intake
videndum,ABV3852-000401,,order_intake,2020,,4,Order intake
videndum,ABV3852-000401,,order_intake,2022,,6,Order intake
videndum,ABV3852-000401,,order_intake,2023,,3,Order intake
videndum,ABV3852-000401,,order_intake,2025,7,3,Order intake
videndum,ABV3852-000401,,order_intake,2025,9,3,Order intake
videndum,ABV3950-000101,,order_intake,2020,,8,Order intake
videndum,ABV3950-000101,,order_intake,2021,,24,Order intake
videndum,ABV3950-000101,,order_intake,2021,,2,Order intake
videndum,ABV3951-100001,,order_intake,2020,,1,Order intake
videndum,ABV3951-100001,,order_intake,2021,,-3,Order intake
videndum,ABV3951-100001,,order_intake,2022,,-3,Order intake
videndum,ABV3951-100001,,order_intake,2020,,26,Order intake
videndum,ABV3951-100001,,order_intake,2021,,66,Order intake
videndum,ABV3951-100001,,order_intake,2022,,14,Order intake
videndum,ABV3955-000101,,order_intake,2020,,33,Order intake
videndum,ABV3955-000101,,order_intake,2021,,40,Order intake
videndum,ABV3955-000101,,order_intake,2022,,14,Order intake
videndum,ABV3955-000101,,order_intake,2023,,32,Order intake
videndum,ABV3955-000101,,order_intake,2024,,11,Order intake
videndum,ABV3955-000101,,order_intake,2025,7,2,Order intake
videndum,ABV3955-000101,,order_intake,2020,,27,Order intake
videndum,ABV3955-000101,,order_intake,2021,,68,Order intake
videndum,ABV3955-000101,,order_intake,2022,,20,Order intake
videndum,ABV3955-000101,,order_intake,2023,,15,Order intake
videndum,ABV3955-000101,,order_intake,2024,,17,Order intake
videndum,ABV3955-000101,,order_intake,2025,1,2,Order intake
videndum,ABV3955-000101,,order_intake,2025,4,8,Order intake
videndum,ABV3955-000101,,order_intake,2025,6,2,Order intake
videndum,ABV3955-000101,,order_intake,2025,8,1,Order intake
videndum,ABV3955-000101,,order_intake,2025,9,2,Order intake
videndum,ABV3955-000101,,order_intake,2025,10,4,Order intake
videndum,ABV3955-000201,,order_intake,2020,,20,Order intake
videndum,ABV3955-000201,,order_intake,2021,,17,Order intake
videndum,ABV3955-000201,,order_intake,2022,,66,Order intake
videndum,ABV3955-000201,,order_intake,2023,,12,Order intake
videndum,ABV3955-000201,,order_intake,2024,,21,Order intake
videndum,ABV3955-000201,,order_intake,2025,2,1,Order intake
videndum,ABV3955-000201,,order_intake,2025,10,4,Order intake
videndum,ABV3955-000201,,order_intake,2020,,17,Order intake
videndum,ABV3955-000201,,order_intake,2021,,9,Order intake
videndum,ABV3955-000201,,order_intake,2022,,12,Order intake
videndum,ABV3955-000201,,order_intake,2024,,4,Order intake
videndum,ABV3955-000201,,order_intake,2025,4,10,Order intake
videndum,ABV3955-000201,,order_intake,2025,8,1,Order intake
videndum,ABV3955-000301,,order_intake,2020,,12,Order intake
videndum,ABV3955-000301,,order_intake,2021,,6,Order intake
videndum,ABV3955-000301,,order_intake,2022,,7,Order intake
videndum,ABV3955-000301,,order_intake,2023,,1,Order intake
videndum,ABV3955-000301,,order_intake,2024,,8,Order intake
videndum,ABV3955-000301,,order_intake,2025,5,1,Order intake
videndum,ABV3963-000201,,order_intake,2020,,14,Order intake
videndum,ABV3963-000201,,order_intake,2021,,12,Order intake
videndum,ABV3963-000201,,order_intake,2022,,26,Order intake
videndum,ABV3963-000201,,order_intake,2023,,11,Order intake
videndum,ABV3963-000201,,order_intake,2024,,14,Order intake
videndum,ABV3963-000201,,order_intake,2025,5,3,Order intake
videndum,ABV3963-000201,,order_intake,2025,6,4,Order intake
videndum,ABV3963-000301,,order_intake,2020,,6,Order intake
videndum,ABV3963-000301,,order_intake,2022,,15,Order intake
videndum,ABV3963-000301,,order_intake,2023,,6,Order intake
videndum,ABV3963-000301,,order_intake,2025,7,2,Order intake
videndum,ABV3980-5014-907501,,order_intake,2020,,11,Order intake
videndum,ABV3980-5014-907501,,order_intake,2021,,2,Order intake
videndum,ABV3980-5014-907501,,order_intake,2022,,4,Order intake
videndum,ABV3980-5014-925001,,order_intake,2020,,3,Order intake
videndum,ABV3980-5014-925001,,order_intake,2022,,4,Order intake
videndum,ABV3980-5020-907501,,order_intake,2020,,2,Order intake
videndum,ABV3980-5020-907501,,order_intake,2022,,3,Order intake
videndum,ABV3980-5020-925001,,order_intake,2020,,1,Order intake
videndum,ABV3980-5020-925001,,order_intake,2021,,2,Order intake
videndum,ABV3980-5020-925001,,order_intake,2023,,1,Order intake
videndum,ABV3980-5029-907501,,order_intake,2020,,1,Order intake
videndum,ABV3980-5029-925001,,order_intake,2020,,2,Order intake
videndum,ABV3980-5029-925001,,order_intake,2022,,1,Order intake
videndum,ABV3980-5052-907501,,order_intake,2022,,1,Order intake
videndum,ABV3980-5052-907501,,order_intake,2024,,1,Order intake
videndum,ABV3996-000101,,order_intake,2020,,14,Order intake
videndum,ABV3996-000101,,order_intake,2021,,20,Order intake
videndum,ABV3996-000101,,order_intake,2022,,29,Order intake
videndum,ABV3996-000101,,order_intake,2023,,46,Order intake
videndum,ABV3996-000101,,order_intake,2024,,19,Order intake
videndum,ABV3996-000101,,order_intake,2025,1,2,Order intake
videndum,ABV3996-000101,,order_intake,2025,3,1,Order intake
videndum,ABV3996-000101,,order_intake,2025,4,7,Order intake
videndum,ABV3996-000101,,order_intake,2025,5,6,Order intake
videndum,ABV3996-000101,,order_intake,2025,9,2,Order intake
videndum,ABV4002-000201,,order_intake,2020,,8,Order intake
videndum,ABV4002-000201,,order_intake,2021,,5,Order intake
videndum,ABV4002-000201,,order_intake,2022,,1,Order intake
videndum,ABV4002-000201,,order_intake,2023,,5,Order intake
videndum,ABV4006-000101,,order_intake,2020,,52,Order intake
videndum,ABV4006-000101,,order_intake,2021,,95,Order intake
videndum,ABV4006-000101,,order_intake,2022,,152,Order intake
videndum,ABV4006-000101,,order_intake,2023,,29,Order intake
videndum,ABV4006-000101,,order_intake,2024,,21,Order intake
videndum,ABV4006-000101,,order_intake,2025,1,2,Order intake
videndum,ABV4006-000101,,order_intake,2025,2,4,Order intake
videndum,ABV4006-000101,,order_intake,2025,8,1,Order intake
videndum,ABV4006-190001,,order_intake,2021,,2,Order intake
videndum,ABV4006-190001,,order_intake,2022,,1,Order intake
videndum,ABV4006-190001,,order_intake,2024,,2,Order intake
videndum,ABV4006-190601,,order_intake,2022,,1,Order intake
videndum,ABV4006-190601,,order_intake,2024,,1,Order intake
videndum,ABV4006-190801,,order_intake,2021,,1,Order intake
videndum,ABV4034-000101,,order_intake,2020,,80,Order intake
videndum,ABV4034-000101,,order_intake,2021,,312,Order intake
videndum,ABV4034-000101,,order_intake,2022,,273,Order intake
videndum,ABV4034-000101,,order_intake,2023,,191,Order intake
videndum,ABV4034-000101,,order_intake,2024,,314,Order intake
videndum,ABV4034-000101,,order_intake,2025,1,119,Order intake
videndum,ABV4034-000101,,order_intake,2025,2,54,Order intake
videndum,ABV4034-000101,,order_intake,2025,3,1,Order intake
videndum,ABV4034-000101,,order_intake,2025,4,48,Order intake
videndum,ABV4034-000101,,order_intake,2025,5,21,Order intake
videndum,ABV4034-000101,,order_intake,2025,6,16,Order intake
videndum,ABV4034-000101,,order_intake,2025,7,72,Order intake
videndum,ABV4034-000101,,order_intake,2025,8,17,Order intake
videndum,ABV4034-000101,,order_intake,2025,9,3,Order intake
videndum,ABV4034-000201,,order_intake,2020,,56,Order intake
videndum,ABV4034-000201,,order_intake,2021,,12,Order intake
videndum,ABV4034-000201,,order_intake,2022,,24,Order intake
videndum,ABV4034-000201,,order_intake,2023,,22,Order intake
videndum,ABV4034-000201,,order_intake,2024,,16,Order intake
videndum,ABV4034-000201,,order_intake,2025,1,2,Order intake
videndum,ABV4034-000201,,order_intake,2025,2,4,Order intake
videndum,ABV4034-000201,,order_intake,2025,4,2,Order intake
videndum,ABV4034-000201,,order_intake,2025,5,1,Order intake
videndum,ABV4034-000201,,order_intake,2025,7,9,Order intake
videndum,ABV4034-000201,,order_intake,2025,8,1,Order intake
videndum,ABV4034-000201,,order_intake,2025,9,1,Order intake
videndum,ABV4043-190001,,order_intake,2020,,10,Order intake
videndum,ABV4043-190001,,order_intake,2021,,9,Order intake
videndum,ABV4043-190001,,order_intake,2022,,2,Order intake
videndum,ABV4043-190001,,order_intake,2023,,3,Order intake
videndum,ABV4043-190001,,order_intake,2025,7,6,Order intake
videndum,ABV4043-190101,,order_intake,2020,,108,Order intake
videndum,ABV4043-190101,,order_intake,2021,,178,Order intake
videndum,ABV4043-190101,,order_intake,2022,,123,Order intake
videndum,ABV4043-190101,,order_intake,2023,,83,Order intake
videndum,ABV4043-190101,,order_intake,2024,,88,Order intake
videndum,ABV4043-190101,,order_intake,2025,1,4,Order intake
videndum,ABV4043-190101,,order_intake,2025,2,10,Order intake
videndum,ABV4043-190101,,order_intake,2025,3,11,Order intake
videndum,ABV4043-190101,,order_intake,2025,4,4,Order intake
videndum,ABV4043-190101,,order_intake,2025,5,7,Order intake
videndum,ABV4043-190101,,order_intake,2025,6,18,Order intake
videndum,ABV4043-190101,,order_intake,2025,7,3,Order intake
videndum,ABV4043-190101,,order_intake,2025,8,8,Order intake
videndum,ABV4043-190101,,order_intake,2025,9,6,Order intake
videndum,ABV4043-190101,,order_intake,2025,10,1,Order intake
videndum,ABV4043-190301,,order_intake,2020,,3,Order intake
videndum,ABV4043-190301,,order_intake,2022,,2,Order intake
videndum,ABV4043-190301,,order_intake,2023,,1,Order intake
videndum,ABV4043-190301,,order_intake,2024,,2,Order intake
videndum,ABV4045-000101,,order_intake,2020,,21,Order intake
videndum,ABV4045-000101,,order_intake,2021,,12,Order intake
videndum,ABV4045-000101,,order_intake,2022,,5,Order intake
videndum,ABV4045-000101,,order_intake,2023,,3,Order intake
videndum,ABV4045-000101,,order_intake,2024,,9,Order intake
videndum,ABV4045-000101,,order_intake,2025,3,1,Order intake
videndum,ABV4045-000101,,order_intake,2025,4,1,Order intake
videndum,ABV4045-000101,,order_intake,2025,6,7,Order intake
videndum,ABV4045-000101,,order_intake,2025,9,3,Order intake
videndum,ABV4045-000101,,order_intake,2020,,68,Order intake
videndum,ABV4045-000101,,order_intake,2021,,47,Order intake
videndum,ABV4045-000101,,order_intake,2022,,17,Order intake
videndum,ABV4045-000101,,order_intake,2023,,27,Order intake
videndum,ABV4045-000101,,order_intake,2024,,7,Order intake
videndum,ABV4045-000101,,order_intake,2025,1,4,Order intake
videndum,ABV4045-000101,,order_intake,2025,3,2,Order intake
videndum,ABV4045-000101,,order_intake,2025,8,3,Order intake
videndum,ABV4045-000101,,order_intake,2025,9,1,Order intake
videndum,ABV4045-190101,,order_intake,2020,,45,Order intake
videndum,ABV4045-190101,,order_intake,2021,,74,Order intake
videndum,ABV4045-190101,,order_intake,2022,,25,Order intake
videndum,ABV4045-190101,,order_intake,2023,,39,Order intake
videndum,ABV4045-190101,,order_intake,2024,,49,Order intake
videndum,ABV4045-190101,,order_intake,2025,2,11,Order intake
videndum,ABV4045-190101,,order_intake,2025,3,1,Order intake
videndum,ABV4045-190101,,order_intake,2025,4,6,Order intake
videndum,ABV4045-190101,,order_intake,2025,5,1,Order intake
videndum,ABV4045-190101,,order_intake,2025,6,4,Order intake
videndum,ABV4045-190101,,order_intake,2025,7,1,Order intake
videndum,ABV4045-190101,,order_intake,2025,8,1,Order intake
videndum,ABV4045-190101,,order_intake,2025,9,1,Order intake
videndum,ABV4046-000101,,order_intake,2020,,15,Order intake
videndum,ABV4046-000101,,order_intake,2021,,10,Order intake
videndum,ABV4046-000101,,order_intake,2022,,5,Order intake
videndum,ABV4046-000101,,order_intake,2023,,7,Order intake
videndum,ABV4046-000101,,order_intake,2024,,12,Order intake
videndum,ABV4046-000101,,order_intake,2025,1,2,Order intake
videndum,ABV4046-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4046-000101,,order_intake,2025,9,1,Order intake
videndum,ABV4046-000101,,order_intake,2020,,41,Order intake
videndum,ABV4046-000101,,order_intake,2021,,28,Order intake
videndum,ABV4046-000101,,order_intake,2022,,21,Order intake
videndum,ABV4046-000101,,order_intake,2023,,25,Order intake
videndum,ABV4046-000101,,order_intake,2024,,18,Order intake
videndum,ABV4046-000101,,order_intake,2025,1,1,Order intake
videndum,ABV4046-000101,,order_intake,2025,2,4,Order intake
videndum,ABV4046-000101,,order_intake,2025,3,4,Order intake
videndum,ABV4046-000101,,order_intake,2025,7,3,Order intake
videndum,ABV4046-000101,,order_intake,2025,8,1,Order intake
videndum,ABV4046-000101,,order_intake,2025,9,2,Order intake
videndum,ABV4080-101001,,order_intake,2020,,1,Order intake
videndum,ABV4080-101001,,order_intake,2021,,5,Order intake
videndum,ABV4080-101001,,order_intake,2020,,8,Order intake
videndum,ABV4080-190401,,order_intake,2022,,1,Order intake
videndum,ABV4086-000101,,order_intake,2020,,73,Order intake
videndum,ABV4086-000101,,order_intake,2021,,15,Order intake
videndum,ABV4086-000101,,order_intake,2022,,37,Order intake
videndum,ABV4086-000101,,order_intake,2023,,28,Order intake
videndum,ABV4086-000101,,order_intake,2024,,30,Order intake
videndum,ABV4086-000101,,order_intake,2025,2,2,Order intake
videndum,ABV4086-000101,,order_intake,2025,3,5,Order intake
videndum,ABV4086-000101,,order_intake,2025,4,1,Order intake
videndum,ABV4086-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4086-000101,,order_intake,2025,6,1,Order intake
videndum,ABV4086-000101,,order_intake,2025,8,4,Order intake
videndum,ABV4086-000101,,order_intake,2020,,64,Order intake
videndum,ABV4086-000101,,order_intake,2021,,76,Order intake
videndum,ABV4086-000101,,order_intake,2022,,113,Order intake
videndum,ABV4086-000101,,order_intake,2023,,32,Order intake
videndum,ABV4086-000101,,order_intake,2024,,63,Order intake
videndum,ABV4086-000101,,order_intake,2025,1,60,Order intake
videndum,ABV4086-000101,,order_intake,2025,2,15,Order intake
videndum,ABV4086-000101,,order_intake,2025,3,8,Order intake
videndum,ABV4086-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4086-000101,,order_intake,2025,6,8,Order intake
videndum,ABV4086-000101,,order_intake,2025,7,19,Order intake
videndum,ABV4087-000101,,order_intake,2021,,3,Order intake
videndum,ABV4087-000101,,order_intake,2023,,4,Order intake
videndum,ABV4087-000101,,order_intake,2024,,4,Order intake
videndum,ABV4087-000101,,order_intake,2025,9,3,Order intake
videndum,ABV4092-000101,,order_intake,2020,,17,Order intake
videndum,ABV4092-000101,,order_intake,2021,,32,Order intake
videndum,ABV4092-000101,,order_intake,2022,,21,Order intake
videndum,ABV4092-000101,,order_intake,2023,,31,Order intake
videndum,ABV4092-000101,,order_intake,2024,,15,Order intake
videndum,ABV4092-000101,,order_intake,2025,1,1,Order intake
videndum,ABV4092-000101,,order_intake,2025,2,2,Order intake
videndum,ABV4092-000101,,order_intake,2025,4,2,Order intake
videndum,ABV4092-000101,,order_intake,2025,8,4,Order intake
videndum,ABV4092-000101,,order_intake,2020,,161,Order intake
videndum,ABV4092-000101,,order_intake,2021,,250,Order intake
videndum,ABV4092-000101,,order_intake,2022,,147,Order intake
videndum,ABV4092-000101,,order_intake,2023,,133,Order intake
videndum,ABV4092-000101,,order_intake,2024,,63,Order intake
videndum,ABV4092-000101,,order_intake,2025,1,3,Order intake
videndum,ABV4092-000101,,order_intake,2025,2,5,Order intake
videndum,ABV4092-000101,,order_intake,2025,4,18,Order intake
videndum,ABV4092-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4092-000101,,order_intake,2025,6,4,Order intake
videndum,ABV4092-000101,,order_intake,2025,9,5,Order intake
videndum,ABV4095-000101,,order_intake,2020,,88,Order intake
videndum,ABV4095-000101,,order_intake,2021,,117,Order intake
videndum,ABV4095-000101,,order_intake,2022,,186,Order intake
videndum,ABV4095-000101,,order_intake,2023,,83,Order intake
videndum,ABV4095-000101,,order_intake,2024,,75,Order intake
videndum,ABV4095-000101,,order_intake,2025,1,20,Order intake
videndum,ABV4095-000101,,order_intake,2025,4,7,Order intake
videndum,ABV4095-000101,,order_intake,2025,6,11,Order intake
videndum,ABV4095-000101,,order_intake,2025,7,5,Order intake
videndum,ABV4095-000101,,order_intake,2025,8,4,Order intake
videndum,ABV4095-000101,,order_intake,2025,9,2,Order intake
videndum,ABV4095-000101,,order_intake,2021,,5,Order intake
videndum,ABV4095-190001,,order_intake,2023,,1,Order intake
videndum,ABV4095-190001,,order_intake,2024,,3,Order intake
videndum,ABV4105-000101,,order_intake,2020,,21,Order intake
videndum,ABV4105-000101,,order_intake,2021,,35,Order intake
videndum,ABV4105-000101,,order_intake,2022,,15,Order intake
videndum,ABV4105-000101,,order_intake,2023,,14,Order intake
videndum,ABV4105-000101,,order_intake,2024,,11,Order intake
videndum,ABV4105-000101,,order_intake,2025,2,6,Order intake
videndum,ABV4105-000101,,order_intake,2025,3,4,Order intake
videndum,ABV4105-000101,,order_intake,2025,5,1,Order intake
videndum,ABV4105-000101,,order_intake,2025,6,4,Order intake
videndum,ABV4105-000101,,order_intake,2025,8,7,Order intake
videndum,ABV4105-000101,,order_intake,2025,9,5,Order intake
videndum,ABV4105-000101,,order_intake,2020,,147,Order intake
videndum,ABV4105-000101,,order_intake,2021,,173,Order intake
videndum,ABV4105-000101,,order_intake,2022,,117,Order intake
videndum,ABV4105-000101,,order_intake,2023,,110,Order intake
videndum,ABV4105-000101,,order_intake,2024,,64,Order intake
videndum,ABV4105-000101,,order_intake,2025,1,7,Order intake
videndum,ABV4105-000101,,order_intake,2025,2,15,Order intake
videndum,ABV4105-000101,,order_intake,2025,3,3,Order intake
videndum,ABV4105-000101,,order_intake,2025,4,12,Order intake
videndum,ABV4105-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4105-000101,,order_intake,2025,6,5,Order intake
videndum,ABV4105-000101,,order_intake,2025,8,4,Order intake
videndum,ABV4105-000101,,order_intake,2025,9,8,Order intake
videndum,ABV4106-000101,,order_intake,2020,,7,Order intake
videndum,ABV4106-000101,,order_intake,2021,,25,Order intake
videndum,ABV4106-000101,,order_intake,2022,,8,Order intake
videndum,ABV4106-000101,,order_intake,2023,,23,Order intake
videndum,ABV4106-000101,,order_intake,2024,,2,Order intake
videndum,ABV4106-000101,,order_intake,2025,5,1,Order intake
videndum,ABV4106-000101,,order_intake,2025,6,2,Order intake
videndum,ABV4106-000101,,order_intake,2020,,62,Order intake
videndum,ABV4106-000101,,order_intake,2021,,89,Order intake
videndum,ABV4106-000101,,order_intake,2022,,72,Order intake
videndum,ABV4106-000101,,order_intake,2023,,50,Order intake
videndum,ABV4106-000101,,order_intake,2024,,25,Order intake
videndum,ABV4106-000101,,order_intake,2025,1,2,Order intake
videndum,ABV4106-000101,,order_intake,2025,2,1,Order intake
videndum,ABV4106-000101,,order_intake,2025,3,8,Order intake
videndum,ABV4106-000101,,order_intake,2025,4,3,Order intake
videndum,ABV4106-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4106-000101,,order_intake,2025,7,4,Order intake
videndum,ABV4106-000101,,order_intake,2025,8,3,Order intake
videndum,ABV4106-000101,,order_intake,2025,9,1,Order intake
videndum,ABV4106-100301,,order_intake,2020,,8,Order intake
videndum,ABV4106-100301,,order_intake,2021,,15,Order intake
videndum,ABV4106-100301,,order_intake,2022,,15,Order intake
videndum,ABV4106-100301,,order_intake,2023,,4,Order intake
videndum,ABV4106-100301,,order_intake,2024,,12,Order intake
videndum,ABV4106-100301,,order_intake,2025,2,-1,Order intake
videndum,ABV4106-100301,,order_intake,2025,4,-1,Order intake
videndum,ABV4106-100301,,order_intake,2025,9,1,Order intake
videndum,ABV4106-100301,,order_intake,2020,,78,Order intake
videndum,ABV4106-100301,,order_intake,2021,,45,Order intake
videndum,ABV4106-100301,,order_intake,2022,,70,Order intake
videndum,ABV4106-100301,,order_intake,2023,,72,Order intake
videndum,ABV4106-100301,,order_intake,2024,,35,Order intake
videndum,ABV4106-100301,,order_intake,2025,1,2,Order intake
videndum,ABV4106-100301,,order_intake,2025,2,2,Order intake
videndum,ABV4106-100301,,order_intake,2025,3,3,Order intake
videndum,ABV4106-100301,,order_intake,2025,4,6,Order intake
videndum,ABV4106-100301,,order_intake,2025,5,1,Order intake
videndum,ABV4106-100301,,order_intake,2025,6,5,Order intake
videndum,ABV4106-100301,,order_intake,2025,7,4,Order intake
videndum,ABV4106-100301,,order_intake,2025,8,2,Order intake
videndum,ABV4106-100301,,order_intake,2025,9,8,Order intake
videndum,ABV4150-000101,,order_intake,2020,,-2,Order intake
videndum,ABV4150-000101,,order_intake,2021,,-1,Order intake
videndum,ABV4150-000101,,order_intake,2020,,316,Order intake
videndum,ABV4150-000101,,order_intake,2021,,76,Order intake
videndum,ABV4150-000101,,order_intake,2023,,4,Order intake
videndum,ABV4150-000401,,order_intake,2022,,3,Order intake
videndum,ABV4150-000401,,order_intake,2024,,-7,Order intake
videndum,ABV4150-000401,,order_intake,2021,,354,Order intake
videndum,ABV4150-000401,,order_intake,2022,,231,Order intake
videndum,ABV4150-000401,,order_intake,2023,,170,Order intake
videndum,ABV4150-000401,,order_intake,2024,,101,Order intake
videndum,ABV4150-000401,,order_intake,2025,1,10,Order intake
videndum,ABV4150-000401,,order_intake,2025,2,15,Order intake
videndum,ABV4150-000401,,order_intake,2025,3,8,Order intake
videndum,ABV4150-000401,,order_intake,2025,4,11,Order intake
videndum,ABV4150-000401,,order_intake,2025,5,9,Order intake
videndum,ABV4150-000401,,order_intake,2025,8,5,Order intake
videndum,ABV4150-000401,,order_intake,2025,9,4,Order intake
videndum,ABV4150-110001,,order_intake,2020,,6,Order intake
videndum,ABV4150-110001,,order_intake,2021,,1,Order intake
videndum,ABV4150-110001,,order_intake,2022,,3,Order intake
videndum,ABV4150-110001,,order_intake,2023,,2,Order intake
videndum,ABV4150-110001,,order_intake,2025,6,2,Order intake
videndum,ABV4150-110001,,order_intake,2025,9,1,Order intake
videndum,ABV4150-110001,,order_intake,2020,,53,Order intake
videndum,ABV4150-110001,,order_intake,2021,,56,Order intake
videndum,ABV4150-110001,,order_intake,2022,,15,Order intake
videndum,ABV4150-110001,,order_intake,2023,,9,Order intake
videndum,ABV4150-110001,,order_intake,2024,,23,Order intake
videndum,ABV4150-110001,,order_intake,2025,1,1,Order intake
videndum,ABV4150-110001,,order_intake,2025,5,6,Order intake
videndum,ABV4150-110001,,order_intake,2025,9,1,Order intake
videndum,ABV4150-185001,,order_intake,2020,,6,Order intake
videndum,ABV4150-185001,,order_intake,2021,,4,Order intake
videndum,ABV4150-185001,,order_intake,2022,,4,Order intake
videndum,ABV4150-185001,,order_intake,2023,,4,Order intake
videndum,ABV4150-185001,,order_intake,2025,1,1,Order intake
videndum,ABV4150-185001,,order_intake,2025,2,2,Order intake
videndum,ABV4150-185001,,order_intake,2025,4,-1,Order intake
videndum,ABV4150-185001,,order_intake,2025,6,2,Order intake
videndum,ABV4150-185001,,order_intake,2025,7,3,Order intake
videndum,ABV4150-185001,,order_intake,2025,9,5,Order intake
videndum,ABV4150-185001,,order_intake,2020,,232,Order intake
videndum,ABV4150-185001,,order_intake,2021,,392,Order intake
videndum,ABV4150-185001,,order_intake,2022,,219,Order intake
videndum,ABV4150-185001,,order_intake,2023,,318,Order intake
videndum,ABV4150-185001,,order_intake,2024,,173,Order intake
videndum,ABV4150-185001,,order_intake,2025,1,17,Order intake
videndum,ABV4150-185001,,order_intake,2025,2,25,Order intake
videndum,ABV4150-185001,,order_intake,2025,3,17,Order intake
videndum,ABV4150-185001,,order_intake,2025,4,33,Order intake
videndum,ABV4150-185001,,order_intake,2025,5,6,Order intake
videndum,ABV4150-185001,,order_intake,2025,6,9,Order intake
videndum,ABV4150-185001,,order_intake,2025,7,7,Order intake
videndum,ABV4150-185001,,order_intake,2025,8,11,Order intake
videndum,ABV4150-185001,,order_intake,2025,9,15,Order intake
videndum,ABV4150-190001,,order_intake,2021,,1,Order intake
videndum,ABV4150-190001,,order_intake,2023,,4,Order intake
videndum,ABV4151-100101,,order_intake,2020,,10,Order intake
videndum,ABV4151-100101,,order_intake,2021,,45,Order intake
videndum,ABV4151-100101,,order_intake,2022,,24,Order intake
videndum,ABV4151-100101,,order_intake,2023,,27,Order intake
